date,Consommation_kWh,Température,Humidité,Heure,Jour_semaine,Jour_férié,Type_bâtiment,Surface,Occupants,Consommation_J-1,Consommation_H-1
2016-04-22 16:00:00,1.75,13.375,58.75,16,5,0,Résidentiel,127,3,0.52,1.66
2016-04-22 17:00:00,2.29,13.116666666666667,57.0,17,5,0,Résidentiel,136,5,1.21,1.75
2016-04-22 18:00:00,1.16,12.916666666666666,57.416666666666664,18,5,0,Résidentiel,356,5,1.08,2.29
2016-04-22 19:00:00,0.63,12.591666666666669,59.25,19,5,0,Commercial,178,4,0.77,1.16
2016-04-22 20:00:00,0.63,11.966666666666667,63.083333333333336,20,5,0,Résidentiel,94,2,1.05,0.63
2016-04-22 21:00:00,0.43,11.166666666666666,68.08333333333333,21,5,0,Commercial,258,2,0.41,0.63
2016-04-22 22:00:00,0.33,10.408333333333333,71.83333333333333,22,5,0,Industriel,141,4,0.42,0.43
2016-04-22 23:00:00,0.33,9.708333333333332,72.16666666666667,23,5,0,Résidentiel,198,2,0.41,0.33
2016-04-23 00:00:00,0.34,8.675,77.66666666666667,0,6,0,Commercial,116,3,0.37,0.33
2016-04-23 01:00:00,0.3,7.591666666666666,87.83333333333333,1,6,0,Commercial,213,4,0.37,0.34
2016-04-23 02:00:00,0.34,7.216666666666666,87.33333333333333,2,6,0,Industriel,105,4,0.41,0.3
2016-04-23 03:00:00,0.31,7.016666666666667,84.16666666666667,3,6,0,Industriel,87,2,0.4,0.34
2016-04-23 04:00:00,0.33,6.6499999999999995,85.08333333333333,4,6,0,Commercial,83,1,0.4,0.31
2016-04-23 05:00:00,0.3,6.175,88.0,5,6,1,Résidentiel,100,2,0.42,0.33
2016-04-23 06:00:00,0.34,5.958333333333333,88.0,6,6,0,Commercial,228,6,0.4,0.3
2016-04-23 07:00:00,0.34,5.858333333333333,87.58333333333333,7,6,0,Résidentiel,104,1,1.03,0.34
2016-04-23 08:00:00,0.37,6.008333333333333,84.91666666666667,8,6,0,Commercial,222,4,1.01,0.34
2016-04-23 09:00:00,1.21,6.591666666666666,78.25,9,6,0,Industriel,324,1,2.29,0.37
2016-04-23 10:00:00,0.73,7.5,70.5,10,6,0,Résidentiel,122,3,2.39,1.21
2016-04-23 11:00:00,1.93,8.325,64.91666666666667,11,6,0,Commercial,372,5,1.59,0.73
2016-04-23 12:00:00,1.17,8.5,61.166666666666664,12,6,0,Résidentiel,264,1,2.07,1.93
2016-04-23 13:00:00,0.78,8.875,57.5,13,6,0,Résidentiel,121,6,1.68,1.17
2016-04-23 14:00:00,0.66,9.9,51.083333333333336,14,6,0,Résidentiel,171,5,0.53,0.78
2016-04-23 15:00:00,0.55,9.933333333333332,49.5,15,6,0,Commercial,396,3,1.66,0.66
2016-04-23 16:00:00,0.42,8.916666666666666,52.166666666666664,16,6,0,Industriel,132,6,1.75,0.55
2016-04-23 17:00:00,0.45,8.466666666666667,50.166666666666664,17,6,0,Industriel,163,5,2.29,0.42
2016-04-23 18:00:00,1.65,8.208333333333334,48.166666666666664,18,6,0,Résidentiel,113,3,1.16,0.45
2016-04-23 19:00:00,0.7,7.583333333333333,53.25,19,6,0,Commercial,155,5,0.63,1.65
2016-04-23 20:00:00,0.69,5.758333333333333,64.5,20,6,0,Commercial,276,5,0.63,0.7
2016-04-23 21:00:00,0.47,4.75,68.83333333333333,21,6,0,Résidentiel,365,2,0.43,0.69
2016-04-23 22:00:00,0.38,3.6916666666666664,73.75,22,6,0,Résidentiel,167,6,0.33,0.47
2016-04-23 23:00:00,0.36,2.408333333333333,81.08333333333333,23,6,0,Résidentiel,314,6,0.33,0.38
2016-04-24 00:00:00,0.33,2.0833333333333335,83.58333333333333,0,7,0,Industriel,311,1,0.34,0.36
2016-04-24 01:00:00,0.33,2.0749999999999997,84.66666666666667,1,7,0,Commercial,86,6,0.3,0.33
2016-04-24 02:00:00,0.3,1.9416666666666667,87.0,2,7,0,Commercial,371,6,0.34,0.33
2016-04-24 03:00:00,0.33,2.0,89.08333333333333,3,7,0,Résidentiel,117,5,0.31,0.3
2016-04-24 04:00:00,0.36,2.0833333333333335,92.0,4,7,0,Commercial,131,4,0.33,0.33
2016-04-24 05:00:00,0.32,2.533333333333333,92.0,5,7,0,Résidentiel,222,2,0.3,0.36
2016-04-24 06:00:00,0.32,2.875,93.25,6,7,1,Résidentiel,300,1,0.34,0.32
2016-04-24 07:00:00,0.41,2.9916666666666667,93.33333333333333,7,7,0,Commercial,319,2,0.34,0.32
2016-04-24 08:00:00,0.51,3.65,89.75,8,7,0,Résidentiel,222,1,0.37,0.41
2016-04-24 09:00:00,1.11,4.375,85.91666666666667,9,7,0,Commercial,128,3,1.21,0.51
2016-04-24 10:00:00,0.55,4.941666666666666,81.75,10,7,0,Résidentiel,356,5,0.73,1.11
2016-04-24 11:00:00,0.96,4.875,84.16666666666667,11,7,0,Commercial,350,6,1.93,0.55
2016-04-24 12:00:00,0.41,5.283333333333333,85.0,12,7,0,Résidentiel,93,6,1.17,0.96
2016-04-24 13:00:00,0.35,4.891666666666667,83.83333333333333,13,7,0,Résidentiel,377,4,0.78,0.41
2016-04-24 14:00:00,0.37,4.825,83.25,14,7,0,Résidentiel,94,2,0.66,0.35
2016-04-24 15:00:00,0.42,6.891666666666667,68.91666666666667,15,7,0,Résidentiel,313,2,0.55,0.37
2016-04-24 16:00:00,0.46,6.183333333333334,71.41666666666667,16,7,0,Industriel,142,2,0.42,0.42
2016-04-24 17:00:00,0.65,6.308333333333334,73.58333333333333,17,7,0,Résidentiel,275,6,0.45,0.46
2016-04-24 18:00:00,0.65,7.383333333333333,65.16666666666667,18,7,0,Commercial,106,2,1.65,0.65
2016-04-24 19:00:00,0.58,6.583333333333333,67.33333333333333,19,7,1,Industriel,172,5,0.7,0.65
2016-04-24 20:00:00,0.65,4.8,76.16666666666667,20,7,0,Résidentiel,184,1,0.69,0.58
2016-04-24 21:00:00,0.54,3.725,82.41666666666667,21,7,0,Résidentiel,388,6,0.47,0.65
2016-04-24 22:00:00,0.44,2.783333333333333,86.33333333333333,22,7,0,Commercial,131,5,0.38,0.54
2016-04-24 23:00:00,0.43,2.1166666666666667,90.58333333333333,23,7,0,Industriel,398,3,0.36,0.44
2016-04-25 00:00:00,0.43,1.9166666666666667,91.25,0,1,0,Industriel,260,5,0.33,0.43
2016-04-25 01:00:00,0.41,1.5083333333333335,94.25,1,1,0,Résidentiel,136,5,0.33,0.43
2016-04-25 02:00:00,0.37,1.1416666666666666,96.0,2,1,0,Commercial,199,3,0.3,0.41
2016-04-25 03:00:00,0.38,1.2,96.41666666666667,3,1,0,Résidentiel,387,5,0.33,0.37
2016-04-25 04:00:00,0.39,1.45,96.58333333333333,4,1,0,Industriel,122,1,0.36,0.38
2016-04-25 05:00:00,0.45,2.1333333333333333,95.58333333333333,5,1,0,Industriel,214,6,0.32,0.39
2016-04-25 06:00:00,0.33,2.6416666666666666,94.58333333333333,6,1,0,Résidentiel,339,4,0.32,0.45
2016-04-25 07:00:00,0.35,3.033333333333333,93.16666666666667,7,1,0,Résidentiel,276,3,0.41,0.33
2016-04-25 08:00:00,0.39,3.9166666666666665,90.33333333333333,8,1,0,Résidentiel,212,6,0.51,0.35
2016-04-25 09:00:00,0.35,4.916666666666667,87.58333333333333,9,1,0,Résidentiel,334,2,1.11,0.39
2016-04-25 10:00:00,0.37,5.5,89.08333333333333,10,1,0,Commercial,299,1,0.55,0.35
2016-04-25 11:00:00,0.38,6.041666666666667,91.58333333333333,11,1,0,Résidentiel,120,4,0.96,0.37
2016-04-25 12:00:00,0.4,7.508333333333333,86.0,12,1,0,Résidentiel,334,1,0.41,0.38
2016-04-25 13:00:00,0.31,8.666666666666666,79.83333333333333,13,1,0,Résidentiel,81,1,0.35,0.4
2016-04-25 14:00:00,0.39,8.316666666666666,83.91666666666667,14,1,0,Industriel,274,2,0.37,0.31
2016-04-25 15:00:00,0.39,7.208333333333333,90.5,15,1,0,Commercial,321,4,0.42,0.39
2016-04-25 16:00:00,0.44,7.341666666666666,92.33333333333333,16,1,0,Résidentiel,228,1,0.46,0.39
2016-04-25 17:00:00,1.13,8.058333333333332,91.66666666666667,17,1,0,Résidentiel,277,2,0.65,0.44
2016-04-25 18:00:00,0.74,6.958333333333333,93.58333333333333,18,1,0,Industriel,378,3,0.65,1.13
2016-04-25 19:00:00,0.6,5.833333333333333,93.41666666666667,19,1,0,Commercial,324,2,0.58,0.74
2016-04-25 20:00:00,0.65,6.008333333333333,92.75,20,1,0,Résidentiel,187,5,0.65,0.6
2016-04-25 21:00:00,0.4,5.516666666666667,89.33333333333333,21,1,0,Résidentiel,291,6,0.54,0.65
2016-04-25 22:00:00,0.39,5.2749999999999995,89.91666666666667,22,1,0,Résidentiel,235,2,0.44,0.4
2016-04-25 23:00:00,0.38,4.391666666666667,92.75,23,1,0,Résidentiel,105,2,0.43,0.39
2016-04-26 00:00:00,0.31,3.15,91.0,0,2,0,Résidentiel,161,2,0.43,0.38
2016-04-26 01:00:00,0.32,2.7583333333333333,91.0,1,2,0,Industriel,162,1,0.41,0.31
2016-04-26 02:00:00,0.3,2.5749999999999997,91.83333333333333,2,2,1,Résidentiel,210,4,0.37,0.32
2016-04-26 03:00:00,0.28,2.025,93.41666666666667,3,2,0,Commercial,179,2,0.38,0.3
2016-04-26 04:00:00,0.28,1.3333333333333333,94.41666666666667,4,2,0,Résidentiel,335,2,0.39,0.28
2016-04-26 05:00:00,0.69,1.3083333333333333,92.91666666666667,5,2,0,Commercial,128,5,0.45,0.28
2016-04-26 06:00:00,0.42,1.6416666666666666,90.0,6,2,0,Commercial,142,5,0.33,0.69
2016-04-26 07:00:00,0.78,2.033333333333333,88.75,7,2,0,Résidentiel,390,3,0.35,0.42
2016-04-26 08:00:00,0.29,3.125,83.25,8,2,0,Résidentiel,369,3,0.39,0.78
2016-04-26 09:00:00,0.34,4.625,76.75,9,2,0,Commercial,184,5,0.35,0.29
2016-04-26 10:00:00,0.24,5.666666666666667,75.20833333333333,10,2,0,Résidentiel,184,4,0.37,0.34
2016-04-26 11:00:00,0.3,6.066666666666666,75.70833333333333,11,2,0,Résidentiel,94,3,0.38,0.24
2016-04-26 12:00:00,0.33,5.8,78.08333333333333,12,2,0,Résidentiel,254,6,0.4,0.3
2016-04-26 13:00:00,0.3,5.058333333333333,80.58333333333333,13,2,0,Industriel,338,6,0.31,0.33
2016-04-26 14:00:00,0.24,4.625,80.83333333333333,14,2,0,Résidentiel,290,4,0.39,0.3
2016-04-26 15:00:00,0.32,4.6000000000000005,78.66666666666667,15,2,0,Commercial,338,5,0.39,0.24
2016-04-26 16:00:00,0.48,5.175,74.41666666666667,16,2,0,Résidentiel,181,3,0.44,0.32
2016-04-26 17:00:00,1.56,5.958333333333333,67.08333333333333,17,2,0,Commercial,339,2,1.13,0.48
2016-04-26 18:00:00,0.55,6.925,57.666666666666664,18,2,0,Résidentiel,238,5,0.74,1.56
2016-04-26 19:00:00,0.73,5.858333333333333,64.16666666666667,19,2,0,Commercial,124,3,0.6,0.55
2016-04-26 20:00:00,0.59,4.1000000000000005,77.08333333333333,20,2,0,Résidentiel,380,4,0.65,0.73
2016-04-26 21:00:00,0.45,1.9083333333333334,89.91666666666667,21,2,0,Commercial,330,6,0.4,0.59
2016-04-26 22:00:00,0.26,1.7166666666666668,90.66666666666667,22,2,0,Commercial,244,4,0.39,0.45
2016-04-26 23:00:00,0.3,3.0,83.91666666666667,23,2,0,Résidentiel,272,3,0.38,0.26
2016-04-27 00:00:00,0.33,2.875,83.08333333333333,0,3,0,Résidentiel,88,4,0.31,0.3
2016-04-27 01:00:00,0.26,2.6166666666666667,86.0,1,3,0,Résidentiel,144,3,0.32,0.33
2016-04-27 02:00:00,0.28,2.5833333333333335,85.16666666666667,2,3,0,Résidentiel,361,3,0.3,0.26
2016-04-27 03:00:00,0.31,2.533333333333333,86.91666666666667,3,3,0,Commercial,260,4,0.28,0.28
2016-04-27 04:00:00,0.32,2.591666666666667,89.75,4,3,0,Résidentiel,361,1,0.28,0.31
2016-04-27 05:00:00,0.26,2.8333333333333335,90.08333333333333,5,3,0,Résidentiel,358,2,0.69,0.32
2016-04-27 06:00:00,0.39,2.391666666666667,94.25,6,3,0,Commercial,109,5,0.42,0.26
2016-04-27 07:00:00,0.4,2.475,95.58333333333333,7,3,0,Résidentiel,345,6,0.78,0.39
2016-04-27 08:00:00,0.36,3.0833333333333335,94.16666666666667,8,3,0,Résidentiel,296,2,0.29,0.4
2016-04-27 09:00:00,0.48,3.7416666666666667,92.16666666666667,9,3,0,Résidentiel,399,5,0.34,0.36
2016-04-27 10:00:00,0.5,5.666666666666667,86.0,10,3,0,Industriel,184,5,0.24,0.48
2016-04-27 11:00:00,0.29,6.925,78.16666666666667,11,3,0,Commercial,263,6,0.3,0.5
2016-04-27 12:00:00,0.39,6.858333333333333,75.33333333333333,12,3,0,Commercial,227,2,0.33,0.29
2016-04-27 13:00:00,0.58,7.625,70.91666666666667,13,3,0,Résidentiel,184,6,0.3,0.39
2016-04-27 14:00:00,0.44,7.8,67.58333333333333,14,3,0,Commercial,126,3,0.24,0.58
2016-04-27 15:00:00,0.57,8.591666666666667,64.91666666666667,15,3,0,Résidentiel,166,6,0.32,0.44
2016-04-27 16:00:00,0.57,8.7,64.08333333333333,16,3,0,Résidentiel,388,4,0.48,0.57
2016-04-27 17:00:00,0.61,7.175,65.33333333333333,17,3,0,Résidentiel,208,1,1.56,0.57
2016-04-27 18:00:00,0.98,7.541666666666667,62.166666666666664,18,3,0,Résidentiel,337,1,0.55,0.61
2016-04-27 19:00:00,0.62,6.966666666666668,68.5,19,3,0,Résidentiel,393,1,0.73,0.98
2016-04-27 20:00:00,0.65,4.516666666666667,81.91666666666667,20,3,0,Résidentiel,226,2,0.59,0.62
2016-04-27 21:00:00,0.39,3.533333333333333,85.58333333333333,21,3,0,Résidentiel,151,2,0.45,0.65
2016-04-27 22:00:00,0.43,2.966666666666667,86.25,22,3,0,Résidentiel,219,3,0.26,0.39
2016-04-27 23:00:00,0.4,1.9583333333333333,90.08333333333333,23,3,0,Commercial,106,1,0.3,0.43
2016-04-28 00:00:00,0.28,0.8250000000000001,93.41666666666667,0,4,0,Résidentiel,108,3,0.33,0.4
2016-04-28 01:00:00,0.31,0.3416666666666666,94.83333333333333,1,4,1,Commercial,350,1,0.26,0.28
2016-04-28 02:00:00,0.32,0.27499999999999997,95.58333333333333,2,4,0,Résidentiel,253,2,0.28,0.31
2016-04-28 03:00:00,0.24,-0.06666666666666667,95.83333333333333,3,4,0,Commercial,332,4,0.31,0.32
2016-04-28 04:00:00,0.31,-0.13333333333333333,96.16666666666667,4,4,0,Résidentiel,139,4,0.32,0.24
2016-04-28 05:00:00,0.68,-0.15,95.41666666666667,5,4,0,Résidentiel,186,4,0.26,0.31
2016-04-28 06:00:00,0.41,-0.4583333333333333,96.41666666666667,6,4,0,Résidentiel,299,6,0.39,0.68
2016-04-28 07:00:00,0.97,0.6,95.33333333333333,7,4,0,Commercial,338,4,0.4,0.41
2016-04-28 08:00:00,0.45,3.2083333333333335,88.83333333333333,8,4,0,Commercial,225,5,0.36,0.97
2016-04-28 09:00:00,0.4,5.358333333333333,80.91666666666667,9,4,0,Résidentiel,131,1,0.48,0.45
2016-04-28 10:00:00,0.47,6.354166666666667,75.29166666666667,10,4,0,Résidentiel,139,4,0.5,0.4
2016-04-28 11:00:00,0.34,7.204166666666666,68.79166666666667,11,4,0,Commercial,113,5,0.29,0.47
2016-04-28 12:00:00,0.24,6.533333333333334,69.58333333333333,12,4,0,Commercial,175,5,0.39,0.34
2016-04-28 13:00:00,0.33,5.670833333333333,74.95833333333333,13,4,0,Résidentiel,168,5,0.58,0.24
2016-04-28 14:00:00,0.3,7.520833333333333,72.45833333333333,14,4,0,Résidentiel,395,3,0.44,0.33
2016-04-28 15:00:00,0.38,8.183333333333332,71.0,15,4,0,Résidentiel,310,3,0.57,0.3
2016-04-28 16:00:00,1.12,8.433333333333332,64.33333333333333,16,4,0,Commercial,354,5,0.57,0.38
2016-04-28 17:00:00,1.61,9.808333333333339,51.25,17,4,0,Résidentiel,325,6,0.61,1.12
2016-04-28 18:00:00,2.35,9.975,43.916666666666664,18,4,0,Industriel,190,4,0.98,1.61
2016-04-28 19:00:00,0.72,9.508333333333333,41.833333333333336,19,4,0,Résidentiel,313,1,0.62,2.35
2016-04-28 20:00:00,0.63,7.7250000000000005,52.166666666666664,20,4,0,Résidentiel,357,6,0.65,0.72
2016-04-28 21:00:00,0.33,5.175,68.75,21,4,0,Résidentiel,245,2,0.39,0.63
2016-04-28 22:00:00,0.31,3.758333333333333,76.08333333333333,22,4,0,Industriel,207,3,0.43,0.33
2016-04-28 23:00:00,0.31,3.097222222222223,79.27777777777777,23,4,0,Commercial,316,4,0.4,0.31
2016-04-29 00:00:00,0.25,3.3305555555555553,79.94444444444444,0,5,0,Résidentiel,370,4,0.28,0.31
2016-04-29 01:00:00,0.32,3.563888888888888,80.61111111111111,1,5,0,Commercial,186,2,0.31,0.25
2016-04-29 02:00:00,0.32,4.033333333333333,77.25,2,5,0,Résidentiel,207,2,0.32,0.32
2016-04-29 03:00:00,0.26,4.625,72.83333333333333,3,5,0,Résidentiel,274,4,0.24,0.32
2016-04-29 04:00:00,0.28,4.820833333333334,74.20833333333333,4,5,0,Résidentiel,222,2,0.31,0.26
2016-04-29 05:00:00,0.32,4.870833333333333,74.70833333333333,5,5,0,Résidentiel,190,4,0.68,0.28
2016-04-29 06:00:00,0.48,5.316666666666666,74.58333333333333,6,5,0,Résidentiel,169,6,0.41,0.32
2016-04-29 07:00:00,2.17,6.2749999999999995,74.83333333333333,7,5,0,Industriel,330,2,0.97,0.48
2016-04-29 08:00:00,0.66,7.008333333333333,76.0,8,5,0,Résidentiel,359,6,0.45,2.17
2016-04-29 09:00:00,0.33,7.216666666666666,77.66666666666667,9,5,0,Industriel,303,6,0.4,0.66
2016-04-29 10:00:00,0.23,7.266666666666667,81.25,10,5,0,Résidentiel,180,2,0.47,0.33
2016-04-29 11:00:00,1.72,7.333333333333333,86.75,11,5,0,Commercial,211,4,0.34,0.23
2016-04-29 12:00:00,1.18,7.724999999999999,89.5,12,5,0,Résidentiel,92,5,0.24,1.72
2016-04-29 13:00:00,1.1,8.141666666666666,86.83333333333333,13,5,0,Résidentiel,177,4,0.33,1.18
2016-04-29 14:00:00,1.21,7.708333333333333,82.16666666666667,14,5,0,Résidentiel,199,1,0.3,1.1
2016-04-29 15:00:00,0.33,7.833333333333333,79.0,15,5,0,Résidentiel,372,2,0.38,1.21
2016-04-29 16:00:00,0.47,7.933333333333333,86.41666666666667,16,5,0,Commercial,383,3,1.12,0.33
2016-04-29 17:00:00,1.13,8.775,83.25,17,5,0,Résidentiel,278,2,1.61,0.47
2016-04-29 18:00:00,0.93,9.341666666666667,78.41666666666667,18,5,0,Commercial,80,1,2.35,1.13
2016-04-29 19:00:00,0.69,8.775,81.08333333333333,19,5,0,Résidentiel,139,6,0.72,0.93
2016-04-29 20:00:00,0.65,7.566666666666666,85.66666666666667,20,5,0,Résidentiel,329,3,0.63,0.69
2016-04-29 21:00:00,0.4,6.9750000000000005,88.83333333333333,21,5,0,Résidentiel,219,3,0.33,0.65
2016-04-29 22:00:00,0.3,6.841666666666666,91.25,22,5,0,Industriel,228,4,0.31,0.4
2016-04-29 23:00:00,0.33,6.941666666666666,93.83333333333333,23,5,0,Commercial,123,5,0.31,0.3
2016-04-30 00:00:00,0.31,6.833333333333333,95.41666666666667,0,6,0,Résidentiel,265,4,0.25,0.33
2016-04-30 01:00:00,0.26,6.516666666666667,95.58333333333333,1,6,0,Résidentiel,187,3,0.32,0.31
2016-04-30 02:00:00,0.27,6.108333333333333,95.41666666666667,2,6,0,Résidentiel,123,3,0.32,0.26
2016-04-30 03:00:00,0.31,5.45,96.41666666666667,3,6,0,Industriel,157,5,0.26,0.27
2016-04-30 04:00:00,0.31,5.058333333333333,96.16666666666667,4,6,0,Commercial,305,2,0.28,0.31
2016-04-30 05:00:00,0.33,4.916666666666667,95.41666666666667,5,6,0,Résidentiel,241,5,0.32,0.31
2016-04-30 06:00:00,0.24,4.8,96.41666666666667,6,6,0,Résidentiel,360,6,0.48,0.33
2016-04-30 07:00:00,0.37,5.05,96.16666666666667,7,6,0,Résidentiel,332,4,2.17,0.24
2016-04-30 08:00:00,1.96,5.733333333333333,92.08333333333333,8,6,0,Industriel,211,2,0.66,0.37
2016-04-30 09:00:00,1.51,6.575,85.91666666666667,9,6,0,Résidentiel,223,4,0.33,1.96
2016-04-30 10:00:00,2.87,7.4750000000000005,80.91666666666667,10,6,0,Commercial,345,5,0.23,1.51
2016-04-30 11:00:00,0.94,8.291666666666666,76.33333333333333,11,6,0,Résidentiel,188,2,1.72,2.87
2016-04-30 12:00:00,2.02,9.033333333333333,71.5,12,6,0,Commercial,273,5,1.18,0.94
2016-04-30 13:00:00,1.03,9.916666666666666,65.91666666666667,13,6,0,Commercial,114,6,1.1,2.02
2016-04-30 14:00:00,0.57,10.5,61.333333333333336,14,6,0,Commercial,354,1,1.21,1.03
2016-04-30 15:00:00,1.09,10.583333333333334,60.25,15,6,0,Commercial,266,3,0.33,0.57
2016-04-30 16:00:00,1.92,10.616666666666667,62.833333333333336,16,6,0,Commercial,322,2,0.47,1.09
2016-04-30 17:00:00,1.59,10.166666666666666,65.25,17,6,0,Résidentiel,343,3,1.13,1.92
2016-04-30 18:00:00,0.42,9.658333333333333,67.0,18,6,0,Résidentiel,89,1,0.93,1.59
2016-04-30 19:00:00,0.36,9.475,67.0,19,6,0,Résidentiel,245,2,0.69,0.42
2016-04-30 20:00:00,0.43,8.675,67.83333333333333,20,6,0,Industriel,108,3,0.65,0.36
2016-04-30 21:00:00,0.42,7.3,71.5,21,6,0,Résidentiel,350,3,0.4,0.43
2016-04-30 22:00:00,0.44,6.1000000000000005,77.91666666666667,22,6,0,Commercial,166,2,0.3,0.42
2016-04-30 23:00:00,0.25,4.941666666666666,83.66666666666667,23,6,0,Commercial,102,3,0.33,0.44
2016-05-01 00:00:00,0.31,4.258333333333334,86.83333333333333,0,7,0,Résidentiel,289,3,0.31,0.25
2016-05-01 01:00:00,0.33,3.9916666666666667,88.83333333333333,1,7,0,Résidentiel,125,2,0.26,0.31
2016-05-01 02:00:00,0.29,3.6166666666666667,90.83333333333333,2,7,0,Résidentiel,107,3,0.27,0.33
2016-05-01 03:00:00,0.25,3.2916666666666665,92.41666666666667,3,7,0,Résidentiel,105,3,0.31,0.29
2016-05-01 04:00:00,0.32,2.6666666666666665,94.25,4,7,0,Résidentiel,345,4,0.31,0.25
2016-05-01 05:00:00,0.31,2.1166666666666667,95.58333333333333,5,7,0,Résidentiel,254,6,0.33,0.32
2016-05-01 06:00:00,0.32,2.0833333333333335,95.83333333333333,6,7,0,Commercial,83,4,0.24,0.31
2016-05-01 07:00:00,0.35,3.0749999999999997,95.75,7,7,0,Industriel,390,1,0.37,0.32
2016-05-01 08:00:00,0.51,5.3,90.25,8,7,0,Résidentiel,146,4,1.96,0.35
2016-05-01 09:00:00,0.54,7.158333333333332,79.58333333333333,9,7,0,Résidentiel,214,4,1.51,0.51
2016-05-01 10:00:00,0.38,8.341666666666667,69.08333333333333,10,7,0,Résidentiel,134,1,2.87,0.54
2016-05-01 11:00:00,0.55,9.516666666666666,67.91666666666667,11,7,0,Commercial,110,3,0.94,0.38
2016-05-01 12:00:00,0.58,10.516666666666666,64.91666666666667,12,7,0,Commercial,153,3,2.02,0.55
2016-05-01 13:00:00,0.47,11.35,54.166666666666664,13,7,0,Résidentiel,98,4,1.03,0.58
2016-05-01 14:00:00,0.65,11.991666666666667,48.833333333333336,14,7,0,Résidentiel,235,1,0.57,0.47
2016-05-01 15:00:00,0.63,12.691666666666668,43.416666666666664,15,7,0,Commercial,235,3,1.09,0.65
2016-05-01 16:00:00,1.29,13.391666666666666,42.333333333333336,16,7,0,Commercial,226,5,1.92,0.63
2016-05-01 17:00:00,1.82,13.758333333333333,39.166666666666664,17,7,0,Résidentiel,166,2,1.59,1.29
2016-05-01 18:00:00,1.63,13.533333333333333,38.833333333333336,18,7,0,Commercial,99,2,0.42,1.82
2016-05-01 19:00:00,0.7,12.966666666666667,42.083333333333336,19,7,0,Résidentiel,348,6,0.36,1.63
2016-05-01 20:00:00,0.64,11.5,49.583333333333336,20,7,0,Résidentiel,122,2,0.43,0.7
2016-05-01 21:00:00,0.51,9.391666666666666,58.5,21,7,0,Commercial,385,4,0.42,0.64
2016-05-01 22:00:00,0.42,7.858333333333333,64.5,22,7,0,Commercial,107,2,0.44,0.51
2016-05-01 23:00:00,0.29,6.766666666666667,68.41666666666667,23,7,0,Résidentiel,339,2,0.25,0.42
2016-05-02 00:00:00,0.33,5.966666666666666,70.66666666666667,0,1,0,Industriel,101,5,0.31,0.29
2016-05-02 01:00:00,0.31,4.75,78.83333333333333,1,1,0,Résidentiel,180,3,0.33,0.33
2016-05-02 02:00:00,0.24,3.5749999999999997,87.0,2,1,0,Commercial,118,5,0.29,0.31
2016-05-02 03:00:00,0.32,2.8166666666666664,89.5,3,1,0,Résidentiel,369,4,0.25,0.24
2016-05-02 04:00:00,0.31,2.0833333333333335,91.33333333333333,4,1,0,Commercial,379,2,0.32,0.32
2016-05-02 05:00:00,0.62,2.0333333333333337,89.83333333333333,5,1,0,Industriel,249,3,0.31,0.31
2016-05-02 06:00:00,0.46,1.7583333333333335,92.25,6,1,0,Résidentiel,375,6,0.32,0.62
2016-05-02 07:00:00,1.02,3.1166666666666667,89.83333333333333,7,1,0,Industriel,209,6,0.35,0.46
2016-05-02 08:00:00,0.32,6.516666666666666,79.0,8,1,0,Commercial,235,2,0.51,1.02
2016-05-02 09:00:00,0.33,9.583333333333334,66.16666666666667,9,1,0,Commercial,153,2,0.54,0.32
2016-05-02 10:00:00,0.32,11.870833333333332,53.833333333333336,10,1,0,Résidentiel,169,6,0.38,0.33
2016-05-02 11:00:00,0.31,13.720833333333333,43.833333333333336,11,1,0,Commercial,146,6,0.55,0.32
2016-05-02 12:00:00,0.49,15.070833333333333,37.375,12,1,0,Commercial,315,4,0.58,0.31
2016-05-02 13:00:00,0.49,15.720833333333333,35.875,13,1,0,Résidentiel,279,2,0.47,0.49
2016-05-02 14:00:00,0.48,16.308333333333334,33.75,14,1,0,Industriel,306,6,0.65,0.49
2016-05-02 15:00:00,0.49,16.641666666666666,33.25,15,1,0,Résidentiel,312,1,0.63,0.48
2016-05-02 16:00:00,0.63,16.616666666666667,40.416666666666664,16,1,0,Résidentiel,345,6,1.29,0.49
2016-05-02 17:00:00,1.59,16.291666666666668,50.916666666666664,17,1,0,Résidentiel,165,3,1.82,0.63
2016-05-02 18:00:00,0.76,15.5,60.0,18,1,0,Résidentiel,181,3,1.63,1.59
2016-05-02 19:00:00,0.81,14.508333333333333,67.83333333333333,19,1,0,Commercial,293,1,0.7,0.76
2016-05-02 20:00:00,0.66,13.766666666666666,71.91666666666667,20,1,0,Résidentiel,187,4,0.64,0.81
2016-05-02 21:00:00,0.32,12.883333333333335,78.91666666666667,21,1,0,Industriel,244,2,0.51,0.66
2016-05-02 22:00:00,0.39,12.174999999999999,83.41666666666667,22,1,0,Résidentiel,170,2,0.42,0.32
2016-05-02 23:00:00,0.33,11.5,85.66666666666667,23,1,0,Résidentiel,271,6,0.29,0.39
2016-05-03 00:00:00,0.33,11.133333333333333,88.0,0,2,0,Résidentiel,165,3,0.33,0.33
2016-05-03 01:00:00,0.23,11.391666666666666,90.91666666666667,1,2,0,Résidentiel,301,4,0.31,0.33
2016-05-03 02:00:00,0.32,10.683333333333332,91.25,2,2,0,Industriel,180,4,0.24,0.23
