date;annee;mois;jour;jour_semaine;saison;jour_ferie;temperature_C;humidite_pct;vitesse_vent_kmh;production_totale_MWh;ventes_totales_MWh;ventes_BT_MWh;ventes_MT_MWh;ventes_HT_MWh;pointe_max_mois_MW;taux_thermique_pct;taux_renouvelable_pct;nb_clients;prix_moyen_FCFA_kWh;conso_J_moins_1;conso_J_moins_7;conso_mois_precedent
02/03/2023;2023;3;2;4;Saison_seche_chaude;0;24.7;72.4;20.2;16898.9;13725.6;8388.04;3351.96;1343.12;873;80.5;19.5;2410431;128.72;16135.0;16250.87;13706.88
03/03/2023;2023;3;3;5;Saison_seche_chaude;0;24.8;68.8;21.8;16949.35;13766.58;8413.08;3361.97;1347.13;873;80.5;19.5;2410431;128.72;16898.9;16682.12;15787.97
04/03/2023;2023;3;4;6;Saison_seche_chaude;0;23.7;65.1;17.8;15594.89;12666.46;7740.77;3093.31;1239.48;873;80.5;19.5;2410431;128.72;16949.35;13880.24;14400.77
05/03/2023;2023;3;5;7;Saison_seche_chaude;0;19.7;74.2;17.8;13719.54;11143.27;6809.92;2721.32;1090.43;873;80.5;19.5;2410431;128.72;15594.89;13431.62;14195.55
06/03/2023;2023;3;6;1;Saison_seche_chaude;0;24.7;71.0;17.1;16948.16;13765.62;8412.49;3361.73;1347.04;873;80.5;19.5;2410431;128.72;13719.54;15970.69;14502.21
07/03/2023;2023;3;7;2;Saison_seche_chaude;0;25.0;68.7;19.2;17044.22;13843.63;8460.17;3380.78;1354.67;873;80.5;19.5;2410431;128.72;16948.16;15951.81;13767.57
08/03/2023;2023;3;8;3;Saison_seche_chaude;0;22.1;75.4;19.6;15495.36;12585.62;7691.37;3073.56;1231.57;873;80.5;19.5;2410431;128.72;17044.22;16135.0;15290.65
09/03/2023;2023;3;9;4;Saison_seche_chaude;0;24.7;79.2;17.3;16333.17;13266.1;8107.23;3239.75;1298.16;873;80.5;19.5;2410431;128.72;15495.36;16898.9;15422.34
10/03/2023;2023;3;10;5;Saison_seche_chaude;0;24.0;68.5;14.8;16828.43;13668.37;8353.06;3337.98;1337.52;873;80.5;19.5;2410431;128.72;16333.17;16949.35;15781.1
11/03/2023;2023;3;11;6;Saison_seche_chaude;0;21.9;64.7;21.4;15074.39;12243.7;7482.41;2990.06;1198.11;873;80.5;19.5;2410431;128.72;16828.43;15594.89;15338.36
12/03/2023;2023;3;12;7;Saison_seche_chaude;0;23.8;69.2;20.3;14998.34;12181.93;7444.67;2974.98;1192.06;873;80.5;19.5;2410431;128.72;15074.39;13719.54;16077.55
13/03/2023;2023;3;13;1;Saison_seche_chaude;0;22.1;71.2;19.0;16452.52;13363.05;8166.47;3263.42;1307.64;873;80.5;19.5;2410431;128.72;14998.34;16948.16;14779.35
14/03/2023;2023;3;14;2;Saison_seche_chaude;0;24.4;75.0;19.4;14632.02;11884.4;7262.84;2902.32;1162.95;873;80.5;19.5;2410431;128.72;16452.52;17044.22;14520.62
15/03/2023;2023;3;15;3;Saison_seche_chaude;0;22.7;60.8;20.7;16310.67;13247.83;8096.06;3235.28;1296.37;873;80.5;19.5;2410431;128.72;14632.02;15495.36;14940.37
16/03/2023;2023;3;16;4;Saison_seche_chaude;0;23.7;74.8;20.6;17278.99;14034.32;8576.7;3427.35;1373.33;873;80.5;19.5;2410431;128.72;16310.67;16333.17;16234.77
17/03/2023;2023;3;17;5;Saison_seche_chaude;0;27.3;73.7;14.8;17177.8;13952.13;8526.48;3407.28;1365.29;873;80.5;19.5;2410431;128.72;17278.99;16828.43;15409.55
18/03/2023;2023;3;18;6;Saison_seche_chaude;0;23.5;65.8;17.6;16180.72;13142.29;8031.56;3209.51;1286.04;873;80.5;19.5;2410431;128.72;17177.8;15074.39;14837.0
19/03/2023;2023;3;19;7;Saison_seche_chaude;0;24.2;72.8;21.4;15074.06;12243.43;7482.25;2990.0;1198.08;873;80.5;19.5;2410431;128.72;16180.72;14998.34;16413.47
20/03/2023;2023;3;20;1;Saison_seche_chaude;0;22.8;71.0;15.4;15533.22;12616.38;7710.17;3081.07;1234.58;873;80.5;19.5;2410431;128.72;15074.06;16452.52;14505.22
21/03/2023;2023;3;21;2;Saison_seche_chaude;0;22.8;69.8;16.6;15733.76;12779.26;7809.71;3120.85;1250.52;873;80.5;19.5;2410431;128.72;15533.22;14632.02;13713.81
22/03/2023;2023;3;22;3;Saison_seche_chaude;0;21.2;69.6;19.5;14671.72;11916.64;7282.54;2910.19;1166.1;873;80.5;19.5;2410431;128.72;15733.76;16310.67;14724.47
23/03/2023;2023;3;23;4;Saison_seche_chaude;0;24.2;62.7;16.5;16154.02;13120.6;8018.31;3204.21;1283.92;873;80.5;19.5;2410431;128.72;14671.72;17278.99;15446.95
24/03/2023;2023;3;24;5;Saison_seche_chaude;0;24.6;76.7;18.2;15221.36;12363.07;7555.37;3019.21;1209.79;873;80.5;19.5;2410431;128.72;16154.02;17177.8;15719.88
25/03/2023;2023;3;25;6;Saison_seche_chaude;0;23.7;73.4;16.5;15060.93;12232.77;7475.74;2987.39;1197.04;873;80.5;19.5;2410431;128.72;15221.36;16180.72;16250.87
26/03/2023;2023;3;26;7;Saison_seche_chaude;0;23.4;66.0;18.0;15504.84;12593.32;7696.08;3075.44;1232.32;873;80.5;19.5;2410431;128.72;15060.93;15074.06;16682.12
27/03/2023;2023;3;27;1;Saison_seche_chaude;0;27.8;69.7;15.0;16761.48;13613.99;8319.83;3324.7;1332.2;873;80.5;19.5;2410431;128.72;15504.84;15533.22;13880.24
28/03/2023;2023;3;28;2;Saison_seche_chaude;0;20.4;62.1;19.0;15577.37;12652.23;7732.08;3089.83;1238.09;873;80.5;19.5;2410431;128.72;16761.48;15733.76;13431.62
29/03/2023;2023;3;29;3;Saison_seche_chaude;0;20.8;74.5;18.3;15212.28;12355.7;7550.86;3017.41;1209.07;873;80.5;19.5;2410431;128.72;15577.37;14671.72;15970.69
30/03/2023;2023;3;30;4;Saison_seche_chaude;0;27.2;74.5;16.2;16917.6;13740.79;8397.32;3355.67;1344.61;873;80.5;19.5;2410431;128.72;15212.28;16154.02;15951.81
31/03/2023;2023;3;31;5;Saison_seche_chaude;0;19.7;66.4;16.0;15110.16;12272.76;7500.17;2997.16;1200.95;873;80.5;19.5;2410431;128.72;16917.6;15221.36;16135.0
01/04/2023;2023;4;1;6;Saison_seche_chaude;0;25.7;72.4;14.7;16121.54;13094.22;8002.19;3197.77;1281.34;893;80.5;19.5;2410431;128.72;15110.16;15060.93;16898.9
02/04/2023;2023;4;2;7;Saison_seche_chaude;0;26.3;74.2;18.8;15696.89;12749.31;7791.4;3113.54;1247.59;893;80.5;19.5;2410431;128.72;16121.54;15504.84;16949.35
03/04/2023;2023;4;3;1;Saison_seche_chaude;0;25.8;72.1;16.5;18210.37;14790.8;9039.01;3612.09;1447.36;893;80.5;19.5;2410431;128.72;15696.89;16761.48;15594.89
04/04/2023;2023;4;4;2;Saison_seche_chaude;1;27.9;73.4;16.7;15140.7;14467.72;8841.57;3533.19;1415.74;893;80.5;19.5;2410431;128.72;18210.37;15577.37;13719.54
05/04/2023;2023;4;5;3;Saison_seche_chaude;0;23.7;72.5;15.6;17134.69;13917.12;8505.08;3398.73;1361.86;893;80.5;19.5;2410431;128.72;15140.7;15212.28;16948.16
06/04/2023;2023;4;6;4;Saison_seche_chaude;0;25.7;62.6;16.2;17294.34;14046.79;8584.33;3430.4;1374.55;893;80.5;19.5;2410431;128.72;17134.69;16917.6;17044.22
07/04/2023;2023;4;7;5;Saison_seche_chaude;0;26.3;66.9;14.3;18743.15;15223.54;9303.46;3717.77;1489.7;893;80.5;19.5;2410431;128.72;17294.34;15110.16;15495.36
08/04/2023;2023;4;8;6;Saison_seche_chaude;0;27.9;74.1;19.6;16364.88;13291.86;8122.97;3246.04;1300.68;893;80.5;19.5;2410431;128.72;18743.15;16121.54;16333.17
09/04/2023;2023;4;9;7;Saison_seche_chaude;0;23.6;76.6;14.7;16391.54;13313.52;8136.21;3251.32;1302.8;893;80.5;19.5;2410431;128.72;16364.88;15696.89;16828.43
10/04/2023;2023;4;10;1;Saison_seche_chaude;1;28.8;70.7;16.5;15903.27;15196.4;9286.88;3711.15;1487.05;893;80.5;19.5;2410431;128.72;16391.54;18210.37;15074.39
11/04/2023;2023;4;11;2;Saison_seche_chaude;0;25.7;76.1;12.5;18243.69;14817.87;9055.55;3618.7;1450.0;893;80.5;19.5;2410431;128.72;15903.27;15140.7;14998.34
12/04/2023;2023;4;12;3;Saison_seche_chaude;0;28.6;63.7;18.3;19205.41;15598.99;9532.91;3809.46;1526.44;893;80.5;19.5;2410431;128.72;18243.69;17134.69;16452.52
13/04/2023;2023;4;13;4;Saison_seche_chaude;0;23.8;69.9;15.6;16423.74;13339.67;8152.19;3257.71;1305.35;893;80.5;19.5;2410431;128.72;19205.41;17294.34;14632.02
14/04/2023;2023;4;14;5;Saison_seche_chaude;0;25.4;75.9;18.8;18526.36;15047.46;9195.86;3674.77;1472.47;893;80.5;19.5;2410431;128.72;16423.74;18743.15;16310.67
15/04/2023;2023;4;15;6;Saison_seche_chaude;0;24.9;71.0;14.4;14992.24;12176.98;7441.64;2973.77;1191.58;893;80.5;19.5;2410431;128.72;18526.36;16364.88;17278.99
16/04/2023;2023;4;16;7;Saison_seche_chaude;0;27.9;80.1;14.8;15969.68;12970.87;7926.81;3167.65;1269.27;893;80.5;19.5;2410431;128.72;14992.24;16391.54;17177.8
17/04/2023;2023;4;17;1;Saison_seche_chaude;0;25.9;73.4;16.8;17160.62;13938.18;8517.95;3403.87;1363.92;893;80.5;19.5;2410431;128.72;15969.68;15903.27;16180.72
18/04/2023;2023;4;18;2;Saison_seche_chaude;0;25.1;71.9;16.0;17907.91;14545.14;8888.88;3552.1;1423.32;893;80.5;19.5;2410431;128.72;17160.62;18243.69;15074.06
19/04/2023;2023;4;19;3;Saison_seche_chaude;0;25.1;71.5;15.3;17463.02;14183.8;8668.05;3463.86;1387.96;893;80.5;19.5;2410431;128.72;17907.91;19205.41;15533.22
20/04/2023;2023;4;20;4;Saison_seche_chaude;0;25.5;80.0;15.4;18025.52;14640.66;8947.26;3575.43;1432.66;893;80.5;19.5;2410431;128.72;17463.02;16423.74;15733.76
21/04/2023;2023;4;21;5;Saison_seche_chaude;0;27.4;70.3;16.7;18979.36;15415.39;9420.71;3764.63;1508.48;893;80.5;19.5;2410431;128.72;18025.52;18526.36;14671.72
22/04/2023;2023;4;22;6;Saison_seche_chaude;0;25.8;74.2;13.7;15268.3;12401.2;7578.67;3028.52;1213.52;893;80.5;19.5;2410431;128.72;18979.36;14992.24;16154.02
23/04/2023;2023;4;23;7;Saison_seche_chaude;0;23.6;72.7;20.5;16852.97;13688.3;8365.25;3342.85;1339.47;893;80.5;19.5;2410431;128.72;15268.3;15969.68;15221.36
24/04/2023;2023;4;24;1;Saison_seche_chaude;0;27.3;74.5;14.9;16798.28;13643.88;8338.1;3332.0;1335.12;893;80.5;19.5;2410431;128.72;16852.97;17160.62;15060.93
25/04/2023;2023;4;25;2;Saison_seche_chaude;0;24.4;68.9;15.1;17224.6;13990.14;8549.71;3416.56;1369.01;893;80.5;19.5;2410431;128.72;16798.28;17907.91;15504.84
26/04/2023;2023;4;26;3;Saison_seche_chaude;0;22.0;75.7;16.5;15994.2;12990.79;7938.98;3172.51;1271.22;893;80.5;19.5;2410431;128.72;17224.6;17463.02;16761.48
27/04/2023;2023;4;27;4;Saison_seche_chaude;0;30.1;67.4;15.4;16930.81;13751.52;8403.88;3358.29;1345.66;893;80.5;19.5;2410431;128.72;15994.2;18025.52;15577.37
28/04/2023;2023;4;28;5;Saison_seche_chaude;0;28.2;81.8;17.0;17436.73;14162.44;8655.0;3458.64;1385.87;893;80.5;19.5;2410431;128.72;16930.81;18979.36;15212.28
29/04/2023;2023;4;29;6;Saison_seche_chaude;0;25.1;71.5;13.0;17828.36;14480.53;8849.39;3536.32;1416.99;893;80.5;19.5;2410431;128.72;17436.73;15268.3;16917.6
30/04/2023;2023;4;30;7;Saison_seche_chaude;0;26.5;74.3;16.2;17175.97;13950.65;8525.57;3406.92;1365.14;893;80.5;19.5;2410431;128.72;17828.36;16852.97;15110.16
01/05/2023;2023;5;1;1;Saison_seche_chaude;1;27.6;73.0;14.3;16047.5;15334.21;9371.1;3744.8;1500.53;948;80.5;19.5;2410431;128.72;17175.97;16798.28;16121.54
02/05/2023;2023;5;2;2;Saison_seche_chaude;0;28.2;73.2;14.9;19124.32;15533.13;9492.66;3793.38;1520.0;948;80.5;19.5;2410431;128.72;16047.5;17224.6;15696.89
03/05/2023;2023;5;3;3;Saison_seche_chaude;0;29.3;74.7;17.5;17779.55;14440.89;8825.17;3526.64;1413.11;948;80.5;19.5;2410431;128.72;19124.32;15994.2;18210.37
04/05/2023;2023;5;4;4;Saison_seche_chaude;0;25.2;71.7;17.7;17601.54;14296.3;8736.81;3491.33;1398.97;948;80.5;19.5;2410431;128.72;17779.55;16930.81;15140.7
05/05/2023;2023;5;5;5;Saison_seche_chaude;0;22.7;90.7;15.4;18090.21;14693.21;8979.37;3588.26;1437.81;948;80.5;19.5;2410431;128.72;17601.54;17436.73;17134.69
06/05/2023;2023;5;6;6;Saison_seche_chaude;0;26.9;76.4;16.3;17364.99;14104.17;8619.39;3444.41;1380.17;948;80.5;19.5;2410431;128.72;18090.21;17828.36;17294.34
07/05/2023;2023;5;7;7;Saison_seche_chaude;0;28.1;75.4;14.7;17171.49;13947.01;8523.35;3406.03;1364.79;948;80.5;19.5;2410431;128.72;17364.99;17175.97;18743.15
08/05/2023;2023;5;8;1;Saison_seche_chaude;0;26.6;80.7;9.1;18845.74;15306.87;9354.39;3738.12;1497.86;948;80.5;19.5;2410431;128.72;17171.49;16047.5;16364.88
09/05/2023;2023;5;9;2;Saison_seche_chaude;1;28.3;76.0;14.2;16025.03;15312.74;9357.98;3739.56;1498.43;948;80.5;19.5;2410431;128.72;18845.74;19124.32;16391.54
10/05/2023;2023;5;10;3;Saison_seche_chaude;0;29.2;79.7;15.8;18519.01;15041.49;9192.21;3673.32;1471.89;948;80.5;19.5;2410431;128.72;16025.03;17779.55;15903.27
11/05/2023;2023;5;11;4;Saison_seche_chaude;0;25.1;68.1;16.7;17552.85;14256.75;8712.64;3481.67;1395.1;948;80.5;19.5;2410431;128.72;18519.01;17601.54;18243.69
12/05/2023;2023;5;12;5;Saison_seche_chaude;0;28.9;77.6;16.0;19580.8;15903.9;9719.25;3883.93;1556.28;948;80.5;19.5;2410431;128.72;17552.85;18090.21;19205.41
13/05/2023;2023;5;13;6;Saison_seche_chaude;0;25.7;77.2;16.5;17247.79;14008.98;8561.22;3421.16;1370.85;948;80.5;19.5;2410431;128.72;19580.8;17364.99;16423.74
14/05/2023;2023;5;14;7;Saison_seche_chaude;0;29.4;78.5;17.1;17878.48;14521.23;8874.27;3546.26;1420.98;948;80.5;19.5;2410431;128.72;17247.79;17171.49;18526.36
15/05/2023;2023;5;15;1;Saison_seche_chaude;0;26.9;70.6;13.5;18368.98;14919.63;9117.74;3643.56;1459.96;948;80.5;19.5;2410431;128.72;17878.48;18845.74;14992.24
16/05/2023;2023;5;16;2;Saison_seche_chaude;0;25.6;74.3;14.4;17564.07;14265.87;8718.21;3483.9;1395.99;948;80.5;19.5;2410431;128.72;18368.98;16025.03;15969.68
17/05/2023;2023;5;17;3;Saison_seche_chaude;0;23.2;76.1;13.4;17492.68;14207.89;8682.78;3469.74;1390.31;948;80.5;19.5;2410431;128.72;17564.07;18519.01;17160.62
18/05/2023;2023;5;18;4;Saison_seche_chaude;0;28.3;79.7;13.5;17653.9;14338.83;8762.8;3501.72;1403.13;948;80.5;19.5;2410431;128.72;17492.68;17552.85;17907.91
19/05/2023;2023;5;19;5;Saison_seche_chaude;0;25.5;70.3;14.6;18713.0;15199.05;9288.5;3711.79;1487.3;948;80.5;19.5;2410431;128.72;17653.9;19580.8;17463.02
20/05/2023;2023;5;20;6;Saison_seche_chaude;0;26.5;65.0;12.5;17341.0;14084.69;8607.49;3439.65;1378.26;948;80.5;19.5;2410431;128.72;18713.0;17247.79;18025.52
21/05/2023;2023;5;21;7;Saison_seche_chaude;0;27.1;76.4;12.4;17988.54;14610.63;8928.9;3568.1;1429.73;948;80.5;19.5;2410431;128.72;17341.0;17878.48;18979.36
22/05/2023;2023;5;22;1;Saison_seche_chaude;0;21.0;75.9;17.5;18115.64;14713.86;8991.99;3593.31;1439.83;948;80.5;19.5;2410431;128.72;17988.54;18368.98;15268.3
23/05/2023;2023;5;23;2;Saison_seche_chaude;0;27.4;72.5;13.1;19225.69;15615.47;9542.98;3813.49;1528.05;948;80.5;19.5;2410431;128.72;18115.64;17564.07;16852.97
24/05/2023;2023;5;24;3;Saison_seche_chaude;0;28.0;77.5;20.5;19582.89;15905.59;9720.28;3884.34;1556.44;948;80.5;19.5;2410431;128.72;19225.69;17492.68;16798.28
25/05/2023;2023;5;25;4;Saison_seche_chaude;0;27.8;72.5;11.5;18713.11;15199.14;9288.55;3711.82;1487.31;948;80.5;19.5;2410431;128.72;19582.89;17653.9;17224.6
26/05/2023;2023;5;26;5;Saison_seche_chaude;0;25.6;73.0;15.3;17758.76;14424.0;8814.85;3522.52;1411.46;948;80.5;19.5;2410431;128.72;18713.11;18713.0;15994.2
27/05/2023;2023;5;27;6;Saison_seche_chaude;0;25.4;80.6;15.0;16638.42;13514.04;8258.75;3300.29;1322.42;948;80.5;19.5;2410431;128.72;17758.76;17341.0;16930.81
28/05/2023;2023;5;28;7;Saison_seche_chaude;0;26.3;75.8;13.3;17418.06;14147.27;8645.73;3454.94;1384.38;948;80.5;19.5;2410431;128.72;16638.42;17988.54;17436.73
29/05/2023;2023;5;29;1;Saison_seche_chaude;0;25.7;73.5;13.4;17188.02;13960.44;8531.55;3409.31;1366.1;948;80.5;19.5;2410431;128.72;17418.06;18115.64;17828.36
30/05/2023;2023;5;30;2;Saison_seche_chaude;0;26.0;79.4;15.4;18438.52;14976.11;9152.26;3657.35;1465.49;948;80.5;19.5;2410431;128.72;17188.02;19225.69;17175.97
31/05/2023;2023;5;31;3;Saison_seche_chaude;0;28.7;74.3;14.8;19271.32;15652.53;9565.63;3822.54;1531.68;948;80.5;19.5;2410431;128.72;18438.52;19582.89;16047.5
01/06/2023;2023;6;1;4;Saison_seche_chaude;0;28.3;77.1;13.7;18466.4;14998.75;9166.09;3662.88;1467.71;995;80.5;19.5;2410431;128.72;19271.32;18713.11;19124.32
02/06/2023;2023;6;2;5;Saison_seche_chaude;0;29.4;84.6;16.5;21586.89;17533.28;10715.0;4281.84;1715.72;995;80.5;19.5;2410431;128.72;18466.4;17758.76;17779.55
03/06/2023;2023;6;3;6;Saison_seche_chaude;0;28.1;81.0;13.4;18307.98;14870.09;9087.46;3631.46;1455.11;995;80.5;19.5;2410431;128.72;21586.89;16638.42;17601.54
04/06/2023;2023;6;4;7;Saison_seche_chaude;0;28.6;86.0;13.1;18800.83;15270.39;9332.1;3729.22;1494.29;995;80.5;19.5;2410431;128.72;18307.98;17418.06;18090.21
05/06/2023;2023;6;5;1;Saison_seche_chaude;0;28.0;83.0;9.4;19198.11;15593.06;9529.29;3808.02;1525.86;995;80.5;19.5;2410431;128.72;18800.83;17188.02;17364.99
06/06/2023;2023;6;6;2;Saison_seche_chaude;0;27.4;73.9;13.7;19788.8;16072.83;9822.49;3925.18;1572.81;995;80.5;19.5;2410431;128.72;19198.11;18438.52;17171.49
07/06/2023;2023;6;7;3;Saison_seche_chaude;0;27.5;87.3;14.6;20492.99;16644.79;10172.03;4064.86;1628.78;995;80.5;19.5;2410431;128.72;19788.8;19271.32;18845.74
08/06/2023;2023;6;8;4;Saison_seche_chaude;0;28.6;74.3;13.8;21404.48;17385.12;10624.46;4245.66;1701.22;995;80.5;19.5;2410431;128.72;20492.99;18466.4;16025.03
09/06/2023;2023;6;9;5;Saison_seche_chaude;0;28.7;74.6;15.6;19300.53;15676.26;9580.13;3828.33;1534.0;995;80.5;19.5;2410431;128.72;21404.48;21586.89;18519.01
10/06/2023;2023;6;10;6;Saison_seche_chaude;0;28.4;75.5;16.3;18196.66;14779.67;9032.21;3609.38;1446.27;995;80.5;19.5;2410431;128.72;19300.53;18307.98;17552.85
11/06/2023;2023;6;11;7;Saison_seche_chaude;0;26.8;88.2;15.3;17758.32;14423.64;8814.63;3522.43;1411.43;995;80.5;19.5;2410431;128.72;18196.66;18800.83;19580.8
12/06/2023;2023;6;12;1;Saison_seche_chaude;0;27.7;83.0;13.7;19845.56;16118.94;9850.66;3936.44;1577.32;995;80.5;19.5;2410431;128.72;17758.32;19198.11;17247.79
13/06/2023;2023;6;13;2;Saison_seche_chaude;0;28.0;75.0;13.0;20978.6;17039.22;10413.07;4161.19;1667.37;995;80.5;19.5;2410431;128.72;19845.56;19788.8;17878.48
14/06/2023;2023;6;14;3;Saison_seche_chaude;0;27.8;75.0;13.6;18234.06;14810.04;9050.77;3616.79;1449.24;995;80.5;19.5;2410431;128.72;20978.6;20492.99;18368.98
15/06/2023;2023;6;15;4;Saison_seche_chaude;0;30.4;83.9;13.5;21060.51;17105.74;10453.72;4177.43;1673.88;995;80.5;19.5;2410431;128.72;18234.06;21404.48;17564.07
16/06/2023;2023;6;16;5;Saison_seche_chaude;0;28.0;82.7;16.2;19412.48;15767.18;9635.7;3850.54;1542.9;995;80.5;19.5;2410431;128.72;21060.51;19300.53;17492.68
17/06/2023;2023;6;17;6;Saison_seche_chaude;1;28.7;83.6;14.0;16375.48;15647.61;9562.63;3821.34;1531.2;995;80.5;19.5;2410431;128.72;19412.48;18196.66;17653.9
18/06/2023;2023;6;18;7;Saison_seche_chaude;0;28.7;83.0;12.9;18665.07;15160.12;9264.71;3702.29;1483.5;995;80.5;19.5;2410431;128.72;16375.48;17758.32;18713.0
19/06/2023;2023;6;19;1;Saison_seche_chaude;0;28.1;87.7;11.1;19392.77;15751.17;9625.91;3846.63;1541.33;995;80.5;19.5;2410431;128.72;18665.07;19845.56;17341.0
20/06/2023;2023;6;20;2;Saison_seche_chaude;0;28.2;80.3;14.5;20575.01;16711.41;10212.74;4081.13;1635.3;995;80.5;19.5;2410431;128.72;19392.77;20978.6;17988.54
21/06/2023;2023;6;21;3;Saison_seche_chaude;0;27.8;87.4;12.3;19015.36;15444.64;9438.58;3771.77;1511.34;995;80.5;19.5;2410431;128.72;20575.01;18234.06;18115.64
22/06/2023;2023;6;22;4;Saison_seche_chaude;0;27.9;71.8;17.3;20202.48;16408.83;10027.82;4007.24;1605.69;995;80.5;19.5;2410431;128.72;19015.36;21060.51;19225.69
23/06/2023;2023;6;23;5;Saison_seche_chaude;0;28.0;81.2;12.8;19347.81;15714.66;9603.6;3837.71;1537.76;995;80.5;19.5;2410431;128.72;20202.48;19412.48;19582.89
24/06/2023;2023;6;24;6;Saison_seche_chaude;0;27.6;78.4;15.1;19592.68;15913.54;9725.14;3886.28;1557.22;995;80.5;19.5;2410431;128.72;19347.81;16375.48;18713.11
25/06/2023;2023;6;25;7;Saison_seche_chaude;0;26.9;81.2;16.3;18816.54;15283.15;9339.9;3732.33;1495.53;995;80.5;19.5;2410431;128.72;19592.68;18665.07;17758.76
26/06/2023;2023;6;26;1;Saison_seche_chaude;0;29.6;74.9;11.5;20166.76;16379.82;10010.09;4000.15;1602.85;995;80.5;19.5;2410431;128.72;18816.54;19392.77;16638.42
27/06/2023;2023;6;27;2;Saison_seche_chaude;0;27.8;82.3;13.8;21118.71;17153.01;10482.61;4188.98;1678.51;995;80.5;19.5;2410431;128.72;20166.76;20575.01;17418.06
28/06/2023;2023;6;28;3;Saison_seche_chaude;0;27.7;80.8;18.2;19609.39;15927.12;9733.44;3889.6;1558.55;995;80.5;19.5;2410431;128.72;21118.71;19015.36;17188.02
29/06/2023;2023;6;29;4;Saison_seche_chaude;0;26.4;80.9;14.0;21518.25;17477.52;10680.93;4268.23;1710.27;995;80.5;19.5;2410431;128.72;19609.39;20202.48;18438.52
30/06/2023;2023;6;30;5;Saison_seche_chaude;0;27.8;78.2;16.7;20169.75;16382.25;10011.58;4000.75;1603.09;995;80.5;19.5;2410431;128.72;21518.25;19347.81;19271.32
01/07/2023;2023;7;1;6;Hivernage;0;25.8;91.1;13.5;16999.62;13807.41;8438.04;3371.94;1351.13;1021;80.5;19.5;2410431;128.72;20169.75;19592.68;18466.4
02/07/2023;2023;7;2;7;Hivernage;0;27.6;87.4;14.9;17324.24;14071.07;8599.16;3436.33;1376.93;1021;80.5;19.5;2410431;128.72;16999.62;18816.54;21586.89
03/07/2023;2023;7;3;1;Hivernage;0;30.0;79.5;12.7;20971.6;17033.53;10409.59;4159.8;1666.82;1021;80.5;19.5;2410431;128.72;17324.24;20166.76;18307.98
04/07/2023;2023;7;4;2;Hivernage;0;28.4;85.1;15.0;19826.84;16103.73;9841.37;3932.73;1575.83;1021;80.5;19.5;2410431;128.72;20971.6;21118.71;18800.83
05/07/2023;2023;7;5;3;Hivernage;1;29.8;84.2;11.4;18150.17;17343.42;10598.97;4235.48;1697.14;1021;80.5;19.5;2410431;128.72;19826.84;19609.39;19198.11
06/07/2023;2023;7;6;4;Hivernage;0;27.0;86.9;14.7;21126.27;17159.15;10486.36;4190.48;1679.11;1021;80.5;19.5;2410431;128.72;18150.17;21518.25;19788.8
07/07/2023;2023;7;7;5;Hivernage;0;27.7;85.0;15.2;19138.08;15544.31;9499.49;3796.11;1521.09;1021;80.5;19.5;2410431;128.72;21126.27;20169.75;20492.99
08/07/2023;2023;7;8;6;Hivernage;0;28.9;83.2;14.5;18500.16;15026.18;9182.85;3669.58;1470.39;1021;80.5;19.5;2410431;128.72;19138.08;16999.62;21404.48
09/07/2023;2023;7;9;7;Hivernage;0;27.6;84.7;13.5;20061.73;16294.51;9957.96;3979.32;1594.5;1021;80.5;19.5;2410431;128.72;18500.16;17324.24;19300.53
10/07/2023;2023;7;10;1;Hivernage;0;27.6;82.4;13.6;20715.47;16825.5;10282.46;4108.99;1646.46;1021;80.5;19.5;2410431;128.72;20061.73;20971.6;18196.66
11/07/2023;2023;7;11;2;Hivernage;0;27.4;90.3;12.8;21197.57;17217.07;10521.76;4204.62;1684.78;1021;80.5;19.5;2410431;128.72;20715.47;19826.84;17758.32
12/07/2023;2023;7;12;3;Hivernage;0;26.1;89.0;15.6;19142.05;15547.53;9501.46;3796.9;1521.41;1021;80.5;19.5;2410431;128.72;21197.57;18150.17;19845.56
13/07/2023;2023;7;13;4;Hivernage;0;26.0;88.6;15.5;18699.9;15188.41;9281.99;3709.19;1486.26;1021;80.5;19.5;2410431;128.72;19142.05;21126.27;20978.6
14/07/2023;2023;7;14;5;Hivernage;0;28.0;81.2;15.4;19903.4;16165.91;9879.37;3947.91;1581.92;1021;80.5;19.5;2410431;128.72;18699.9;19138.08;18234.06
15/07/2023;2023;7;15;6;Hivernage;0;28.1;87.3;10.9;20114.62;16337.47;9984.21;3989.81;1598.71;1021;80.5;19.5;2410431;128.72;19903.4;18500.16;21060.51
16/07/2023;2023;7;16;7;Hivernage;0;29.6;85.4;11.3;18357.12;14910.0;9111.85;3641.2;1459.02;1021;80.5;19.5;2410431;128.72;20114.62;20061.73;19412.48
17/07/2023;2023;7;17;1;Hivernage;0;27.8;88.7;17.0;20071.8;16302.7;9962.96;3981.32;1595.3;1021;80.5;19.5;2410431;128.72;18357.12;20715.47;16375.48
18/07/2023;2023;7;18;2;Hivernage;0;26.5;85.0;14.7;18805.43;15274.12;9334.38;3730.13;1494.65;1021;80.5;19.5;2410431;128.72;20071.8;21197.57;18665.07
19/07/2023;2023;7;19;3;Hivernage;0;28.9;83.3;14.4;18359.35;14911.81;9112.96;3641.65;1459.2;1021;80.5;19.5;2410431;128.72;18805.43;19142.05;19392.77
